id,Material Type,Process Type,call_number,Library Name,Location Name,mms_id,title,ISBN,ISSN,Author,Publisher,Publication Place,Publication Date,Subjects,651$$0,651$$1,Num of Loans Including Pre-Migration (In House),Description,Internal Note 1,Internal Note 2,Internal Note 3,date_acquired,Item Modification Date
31154068976230,Book,,P211 .C475 1972,NYU ISAW Offsite,Offsite Collection,9998684695307876,Writing and lettering in antiquity.,,,Charles Ede Ltd.,Charles Ede Ltd,London :,[1972],Cuneiform tablets--Catalogs.; Manuscripts (Papyri)--Catalogs.; Inscriptions--Catalogs.; Antique dealers--Catalogs.; Alphabet--History.; Writing--History.; Ancient Egypt (region); Middle East.; Roman Empire.; Tablettes cunéiformes--Catalogues.,https://pleiades.stoa.org/places/981503; http://vocab.getty.edu/tgn/7001526; http://vocab.getty.edu/tgn/7030347,,0,,,,,2024-10-24,2025-02-11
31154068976248,Book,,DG279 .B64 1937,NYU ISAW Offsite,Offsite Collection,9998684694307876,Gli studi svedesi e norvegesi sulla figura e l'opera di Augusto e sulla fondazione dell'impero romano /,,,"Boëthius, Axel, 1889-1969.",Istituto di studi romani,[Roma] :,1937.,"Learning and scholarship--Scandinavia.; Rome (Italy)--History--Historiography.--Empire, 30 B.C.-284 A.D.; Augustus,--Emperor of Rome,--63 B.C.-14 A.D.; Historiography; Learning and scholarship; Italy--Rome; Scandinavia; 30 B.C.-284 A.D; History; Roma.; Roman Empire.; Savoir et érudition--Scandinavie.",https://pleiades.stoa.org/places/423025; http://vocab.getty.edu/tgn/7030347,https://id.oclc.org/worldcat/entity/E39PBJqfPdVkJT8KqM83krFMyd; https://id.oclc.org/worldcat/entity/E39PBJpPCGQRXGcPmdjv6cCRKd;,0,,,,,2024-10-24,2025-02-11
31154068976255,Book,,DS33.5 .T73 2023,NYU ISAW Offsite,Offsite Collection,9998684693607876,Transcending boundaries : premodern cultural transactions across Asia : essays in honour of Osmund Bopearachchi /,9361770594; 9789361770593; 9361778242; 9789361778247,,,Primus Books,Delhi :,2024.,"Bopearachchi, Osmund.; Asia--Civilization--History--To 1500.; Art--Asia--History--To 1500.; Festschriften.; Asia.; Art--Asie--Histoire--Jusqu'à 1500.",http://vocab.getty.edu/tgn/1000004,,0,,,,,2024-10-24,2025-03-07
31154068976263,Issue,,DS266 .D25,NYU ISAW Offsite,Offsite Collection,9998684686707876,DABIR : digital archive of brief notes & Iran review /,,2470-4040,,Brill; Dr Samuel M Jordan Center for Persian Studies and Culture University of California Irvine,"Irvine, CA :",[2015-],Iran--Civilization--History.; Iran--Social life and customs--Periodicals.; Iran.; Persia.; Iran--Civilisation--Histoire.,http://vocab.getty.edu/tgn/7000231; http://vocab.getty.edu/tgn/7024079;,,0,v.1:no.2(2017),,,,2024-10-28,2025-02-11
31154068976271,Issue,,DS266 .D25,NYU ISAW Offsite,Offsite Collection,9998684686707876,DABIR : digital archive of brief notes & Iran review /,,2470-4040,,Brill; Dr Samuel M Jordan Center for Persian Studies and Culture University of California Irvine,"Irvine, CA :",[2015-],Iran--Civilization--History.; Iran--Social life and customs--Periodicals.; Iran.; Persia.; Iran--Civilisation--Histoire.,http://vocab.getty.edu/tgn/7000231; http://vocab.getty.edu/tgn/7024079;,,0,v.1:no.3(2017),,,,2024-10-28,2025-02-11
31154068976289,Issue,,DS266 .D25,NYU ISAW Offsite,Offsite Collection,9998684686707876,DABIR : digital archive of brief notes & Iran review /,,2470-4040,,Brill; Dr Samuel M Jordan Center for Persian Studies and Culture University of California Irvine,"Irvine, CA :",[2015-],Iran--Civilization--History.; Iran--Social life and customs--Periodicals.; Iran.; Persia.; Iran--Civilisation--Histoire.,http://vocab.getty.edu/tgn/7000231; http://vocab.getty.edu/tgn/7024079;,,0,v.1:no.4(2017),,,,2024-10-28,2025-02-11
31154068988334,Book,,BL2443 .A535 2024,NYU Inst Study Ancient World,Small Collection,9998683188607876,Ancient Egyptian rituals against enemies /,3161625439; 9783161625435; 9783161633737; 3161633733,,,Mohr Siebeck,Tübingen :,[2024],Blessing and cursing--Egypt--History--Congresses.; Ritual--Egypt--History--Congresses.; Figurines--Egypt--History--Congresses.; Ritual in art--Congresses.; Blessing and cursing--Egypt--Historiography--Congresses.; Egypt--Religion--Congresses.; Ancient Egypt (region); Egypt.; Bénédiction et malédiction--Égypte--Histoire--Congrès.; Rituel--Égypte--Histoire--Congrès.; Figurines--Égypte--Histoire--Congrès.; Rituel dans l'art--Congrès.; Bénédiction et malédiction--Égypte--Historiographie--Congrès.; Égypte--Religion--Congrès.,https://pleiades.stoa.org/places/981503; http://vocab.getty.edu/tgn/7016833;,,1,,,,,2024-10-03,2024-10-03
31154068988342,Book,,BL1640 .T78 2024,NYU Inst Study Ancient World,Small Collection,9998683188407876,Was there a cult of El in ancient Canaan? : essays on Ugaritic religion and language /,3161612787; 9783161612787; 9783161612794; 3161612795,,"Tsumura, David Toshio, author.",Mohr Siebeck,Tübingen :,[2024],"Mythology, Ugaritic.; Ugaritic language.; Ugarit (Extinct city); Essays.; Levant (region); Leukos Limen.; Mythologie d'Ougarit.; Ougaritique (Langue); Ougarit (Ville ancienne)",https://pleiades.stoa.org/places/930907033; https://pleiades.stoa.org/places/668295;,,0,,,,,2024-10-03,2024-10-03
31154068988359,Book,,DF261.P3 R66 2023,NYU Inst Study Ancient World,Small Collection,9998683185407876,Die Peloponnes : ein archäologischer Reiseführer /,379543825X; 9783795438258,,"Rönnberg, Maximilian F., author.",Schnell & Steiner,Regensburg :,2023.,Peloponnesus (Greece : Peninsula)--Antiquities.; Peloponnesus/Peloponnesos/Peloponnese.,https://pleiades.stoa.org/places/570577,,0,,,,,2024-10-03,2024-10-03
31154068988367,Book,,HM1096 .O75 2024,NYU Inst Study Ancient World,Small Collection,9998684430207876,Oriental mirages : stereotypes and identity creation in the Ancient World /,351513672X; 9783515136723; 9783515136808; 3515136800,,,Franz Steiner Verlag,Stuttgart :,[2024],"Stereotypes (Social psychology)--Mediterranean Region--History.; Mediterranean Region--Civilization.; Mediterranean Region--History--To 476.; Civilization; Stereotypes (Social psychology); Mediterranean Region; To 476; History; Internum Mare.; Roman Empire.; Greece (ancient); Méditerranée, Région de la--Civilisation.; Méditerranée, Région de la--Histoire--Jusqu'à 476.",https://pleiades.stoa.org/places/1043; http://vocab.getty.edu/tgn/7030347; http://vocab.getty.edu/tgn/7594735;,,1,,,,,2024-10-03,2024-10-03
