id,mms_id,call_number,title,date_acquired,Author,Publisher,Publication Date,Subjects
31154069011532,9998791261407876,BX126.6 .G75 1998,Dzmeṛan hator /,2026-03-30,"Grigor, Tatʻevatsʻi, Saint, 1346-1409.",I Tparani Srbotsʻ Hakobeantsʻ,1998.,"Sermons, Armenian.; Sermons, Armenian; Armenia (region); Église arménienne--Sermons--Ouvrages avant 1800.; Sermons arméniens--Ouvrages avant 1800."
31154069011540,9998791261307876,CJ43.A752 Y475,Hayastani dramakan gandzerě /,2026-03-30,"Musheghean, Kh. A.",Haykakan SSH GA Hratarakchʻutʻyun,1973-,"Coins, Ancient--Armenia.; Hayastani Patmutʻyan Tʻangaran; Coins, Ancient; Armenia; Armenia (region); Hayastani Patmutʻyan Tʻangaran.; Monnaies antiques--Arménie."
31154069011557,9998791261207876,Z3461 .A52,"Haykakan matenagitutʻyun, 5-18 dd. /",2026-03-30,"Anasyan, H. S. 1904-1988. (Hakob Sedrakʻi),",Zangak-97; Haykakan SSṚ GA hratarakchʻutʻyun,1959-,Armenia--Bibliography.; Armenia; Bibliographies; Armenia (Republic)--Bibliography.; Armenia (region)
31154069011565,9998791261007876,DS162 .G58 1984 v.1,Ghukas Karnetsʻi /,2026-03-30,"Ghukas I, Karnetsʻi, Catholicos, 1722-1799.",Haykakan SSH GA hratarakchʻutʻyun,1984-,"Armenian Church--History--Sources.; Ghukas--I,--Karnetsʻi, Catholicos,--1722-1799.; Armenia--History--1522-1800--Sources.; Ghukas--I,--Karnetsʻi, Catholicos,--1722-1799; Armenian Church; Armenia; 1522-1800; History; Sources; Armenia (region); Arménie--Histoire--1522-1800--Sources."
31154069011573,9998791260907876,DK651.D85 G47 v.2 1982,Dvin kʻaghakʻě ev nra peghumnerě /,2026-03-30,"Ghafadaryan, K. G. 1907-1976. (Karapet Grigori),",Haykakan SSR Gitutʻyunneri Akademiayi Hratarakchʻutʻyun,1952-1982.,Dvin (Armenia)--Antiquities.; Armenia (Republic)--Antiquities.; Antiquities; Armenia (Republic); Armenia (Republic)--Dvin; Doubios.; Arménie--Antiquités.
31154069011581,9998791260807876,ND2583.G43 A8 1984,Atenis Sionis moxatuloba = Rospisi Atenskogo Siona /,2026-03-30,,Xelovneba,1984.,"Atenis Sioni (Georgia); Mural painting and decoration, Byzantine--Georgia (Republic)--Goriĭskiĭ raĭon.; Mural painting and decoration, Medieval--Georgia (Republic)--Goriĭskiĭ raĭon.; Church buildings--Georgia (Republic)--Goriĭskiĭ raĭon.; Church buildings; Mural painting and decoration, Byzantine; Mural painting and decoration, Medieval; Ateni Sioni."
31154069011599,9998791260707876,ND3245.A7 G48 1973,Arhestnern u kentsʻaghu haykakan manrankarnerum /,2026-03-30,"Gevorgyan, Astghik.","""Hayastan""",1973.,"Illumination of books and manuscripts, Armenian.; Occupations in art.; Miniature painting--Armenia.; Mashtotsʻi Anvan Hin Dzeṛagreri Institut Matenadaran; Illumination of books and manuscripts, Armenian; Miniature painting; Occupations in art; Armenia; Armenia (region); Mashtotsʻi Anvan Hin Dzeṛagreri Institut Matenadaran.; Enluminure arménienne.; Professions dans l'art.; Miniature (Peinture)--Arménie."
31154069011607,9998791260607876,Z115.5.A7 A43125 2006,Haykakan hnagrutʻean albom /,2026-03-30,"Stone, Michael E., 1938-",Tigran Mets Hratarakchʻutyun PʻBĚ,2006.,"Paleography, Armenian.; Armenian language--Alphabet--History.; Armenian language--Alphabet; Paleography, Armenian; History; Armenia (region); Arménien (Langue)--Alphabet--Histoire."
31154069011615,9998791260507876,NK1045.A7 A27 1956,"Arhestnerě Hayastanum, IV-XVIII d.d. /",2026-03-30,"Abrahamyan, V. A. 1908-1986, author. (Valentina Abrahami),",Haykakan SSṚ GA hratkchʻ,1956.,Handicraft--Armenia.; Decorative arts--Armenia.; Decorative arts; Handicraft; Armenia; Armenia (region); Artisanat--Arménie.; Arts décoratifs--Arménie.
31154069011623,9998791260407876,CC350.A98 H39 1984,Hayastani mijnadaryan kotʻoghayin hushardzannerě : IX-XIII dareri khachʻkʻarerě /,2026-03-30,,Haykakan SSH GA Hratarakchʻutʻyun,1984.,Crosses--Armenia (Republic); Stone carving--Armenia (Republic); Christian art and symbolism--Armenia (Republic); Christian art and symbolism; Crosses; Stone carving; Armenia (Republic); Armenia (region); Armenia.; Sculpture en pierre--Arménie.
31154069011631,9998791260307876,NA1474 .T67 1984,"Zvartʻnotsʻ, Gagkashen /",2026-03-30,"Tʻoramanyan, Tʻoros, 1864-1934, author.","""Sovetakan grogh"" hratarakchʻutʻyun",1984.,"Architecture, Armenian.; Architecture, Medieval--Armenia.; Church architecture--Armenia.; Armenia--Antiquities.; Zvartʻnotsʻ (Armenia); Architecture, Medieval; Antiquities; Architecture, Armenian; Church architecture; Armenia; Zvartnots Cathedral.; Architecture médiévale--Arménie.; Architecture chrétienne--Arménie."
31154069011649,9998791260207876,BX125.K65 P3 1999,Knikʻ hawatoy bnagrin baṛatsʻank /,2026-03-30,"Palandjian, Haroutiun.",Metsi Tann Kilikioy Katʻoghikosutʻiwn,1999.,Knikʻ hawatoy Concordances.; Knikʻ hawatoy; Concordances; Armenia (region)
31154069011656,990028918590107904,N7975.7.G42 G443 1982,"Gelatʻi : arkʻitekʻtura, mozaika, pʻreskebi /",2026-03-30,"Derlemenko, I͡Evhen.",,1982,"Christian art and symbolism--Georgia (Republic)--Medieval, 500-1500.; Gelatʻi (Tqibuli, Georgia)--Buildings, structures, etc.; Gelatʻi (Monastery); Buildings; Christian art and symbolism--Medieval; Georgia (Republic); Georgia (Republic)--Gelatʻi (Tqibuli); 500-1500; Gelati Monastery."
31154069011664,9998787746607876,DS175 .M27 1977,Erker /,2026-03-31,"Manandyan, Hakob, 1873-1952, author.",Haykakan SSH GA Hratarakchʻutʻyun,1977-<1985>,"Armenia--History.; Armenian literature--History and criticism.; Armenian literature; Armenia; Criticism, interpretation, etc.; History; Armenia (region); Arménie--Histoire.; Littérature arménienne--Histoire et critique."
31154069011672,9998791060407876,DS167 .A7,Kʻaghaknerĕ ev arhestnerĕ Hayastanum IX-XIII darerum /,2026-03-31,"Aṛakʻelyan, B. N. (Babken Nikoghosi)",Haykakan SSṚ GA Hratarakchʻutʻyun,1958-1964.,Armenia--Antiquities.; Antiquities; Armenia; Armenia (region)
31154069011680,9998791060307876,DK689.5.T44 T67 1976,Tʻeghuti vagh erkragortsakan bnakavayrĕ : (M.Tʻ.A. IV hazaramyak) /,2026-03-31,"Tʻorosyan, Ṛ. M.",Haykakan SSH Gitutʻyunneri Akademiayi Hratarakchʻutʻyun,1976.,"Agriculture--Armenia--History.; Agriculture, Prehistoric--Armenia (Republic); Agriculture; Armenia; History; Armenia (region); Agriculture--Arménie--Histoire."
31154069011698,9998791060207876,DK511.G32 O8 1975,Kʻvemo kʻartʻlis arkʻeologiuri ekʻspedicʻiis šedegebi (1965-1971 cc.) /,2026-03-31,"Javaxišvili, Alekʻsandre, 1917-1997, editor.","Gamomcʻemloba ""Mecʻniereba""",1975.,Excavations (Archaeology)--Georgia (Republic)--Kʻvemo Kʻartʻli.; Kʻvemo Kʻartʻli (Georgia)--Antiquities.; Georgia (Republic)--Antiquities.; Antiquities; Georgia (Republic); Kvemo Kartli.; Géorgie (République)--Antiquités.
31154069011706,9998791060107876,NA1492.62.O49 S53 1983,Ōdzuni ekeghetsʻin : chartarapetakan-kʻnnakan aknark /,2026-03-31,"Shakhkyan, Gaṛnik, 1937-2018","""Sovetakan Grogh"" Hratarakchʻutʻyun",1983.,"Armenian Church--History.; Ōdzun Ekeghetsʻi.; Church architecture--Armenia (Republic)--Ōdzun.; Architecture, Medieval--Armenia (Republic)--Ōdzun.; Architecture--Armenia (Republic)--Ōdzun.; Armenian Church; Architecture; Architecture, Medieval; Church architecture; Armenia (Republic)--Ōdzun; History; Odzun."
31154069011714,9998791060007876,HD2346.A74 A65 1971,"Hay hamkʻarutʻyunnerě Andrkovkasi kʻaghakʻnerum, 18-20rd dari skizbě /",2026-03-31,"Abrahamyan, V. A. 1908-1986, author. (Valentina Abrahami),","""Hayastan"" Hratarakchutʻyun",1971.,Guilds--Armenia (Republic); Guilds.; guilds.; Guilds; Armenia (Republic); Lesser Caucasus.; Corporations--Arménie.; Corporations.
31154069037545,990041466770107904,DS793.S4 Q488,Qi Lu wen wu /,2026-03-03,,Ke xue chu ban she,2012-,Shandong Sheng (China)--Antiquities--Periodicals.; Antiquities; China--Shandong Sheng; Periodicals; Shandong.
31154069037552,9998786551207876,DS793.H75 H8287,Hubei wen bo /,2026-03-03,,Ke xue chu ban she,2024-,"Hubei Sheng (China)--Antiquities.; Art objects, Chinese--China--Hubei Sheng.; Excavations (Archaeology)--China--Hubei Sheng.; Hubei.; Objets d'art chinois--Chine--Hubei.; Fouilles (Archéologie)--Chine--Hubei."
31154069037560,9998786549907876,GN772.32.C6 K36,Kao gu Zhongguo zhong da xiang mu cheng guo /,2026-03-04,,Wen wu chu ban she,2021-,Excavations (Archaeology)--China.; China--Antiquities.; Historic sites--China.; Ancient China.; Imperial China.; Chine--Antiquités.; Lieux historiques--Chine.
31154069037578,9998786549907876,GN772.32.C6 K36,Kao gu Zhongguo zhong da xiang mu cheng guo /,2026-03-04,,Wen wu chu ban she,2021-,Excavations (Archaeology)--China.; China--Antiquities.; Historic sites--China.; Ancient China.; Imperial China.; Chine--Antiquités.; Lieux historiques--Chine.
31154069037586,9998784726607876,BL1660 .G35 2022,"Al di là : gli uomini, gli dèi, la morte in contesto fenicio /",2026-03-05,"Garbati, Giuseppe, author.",Edizioni Quasar,[2022],Phoenicians--Funeral customs and rites.; Phoenician antiquities.; Death--Religious aspects; Phoenician antiquities; Phoenicians--Religion; Death--Religious aspects.; Phoenicians--Religion.; Phoenicians.; Phoenice.; Phéniciens--Religion.; Phéniciens--Rites et cérémonies funéraires.; Mort--Aspect religieux.; Antiquités phéniciennes.
31154069037594,9998787948007876,DS175 .L44,Erkeri zhoghovatsu : tasě hatorov /,2026-03-16,"Leo, 1860-1932.","""Hayastan"" Hratarakchyʻutyʻun",<1966-1989 >,Armenia--History.; Armenia--Civilization.; Civilization; Armenia; History; Armenia (region); Arménie--Histoire.
31154069037602,9998787948007876,DS175 .L44,Erkeri zhoghovatsu : tasě hatorov /,2026-03-16,"Leo, 1860-1932.","""Hayastan"" Hratarakchyʻutyʻun",<1966-1989 >,Armenia--History.; Armenia--Civilization.; Civilization; Armenia; History; Armenia (region); Arménie--Histoire.
31154069037610,9998787948007876,DS175 .L44,Erkeri zhoghovatsu : tasě hatorov /,2026-03-16,"Leo, 1860-1932.","""Hayastan"" Hratarakchyʻutyʻun",<1966-1989 >,Armenia--History.; Armenia--Civilization.; Civilization; Armenia; History; Armenia (region); Arménie--Histoire.
31154069037628,9998787948007876,DS175 .L44,Erkeri zhoghovatsu : tasě hatorov /,2026-03-16,"Leo, 1860-1932.","""Hayastan"" Hratarakchyʻutyʻun",<1966-1989 >,Armenia--History.; Armenia--Civilization.; Civilization; Armenia; History; Armenia (region); Arménie--Histoire.
31154069037636,9998787948007876,DS175 .L44,Erkeri zhoghovatsu : tasě hatorov /,2026-03-16,"Leo, 1860-1932.","""Hayastan"" Hratarakchyʻutyʻun",<1966-1989 >,Armenia--History.; Armenia--Civilization.; Civilization; Armenia; History; Armenia (region); Arménie--Histoire.
31154069037644,9998787948007876,DS175 .L44,Erkeri zhoghovatsu : tasě hatorov /,2026-03-16,"Leo, 1860-1932.","""Hayastan"" Hratarakchyʻutyʻun",<1966-1989 >,Armenia--History.; Armenia--Civilization.; Civilization; Armenia; History; Armenia (region); Arménie--Histoire.
31154069037651,9998787948007876,DS175 .L44,Erkeri zhoghovatsu : tasě hatorov /,2026-03-16,"Leo, 1860-1932.","""Hayastan"" Hratarakchyʻutyʻun",<1966-1989 >,Armenia--History.; Armenia--Civilization.; Civilization; Armenia; History; Armenia (region); Arménie--Histoire.
31154069037669,9998787742607876,PK8371 .A3 1952,Liakatar kʻerakanutʻyun hayotsʻ lezvi : hamematutʻyamb 562 lezuneri /,2026-03-16,"Achaṛean, Hrachʻeay, 1876-1953.",Haykakan SSṚ GA hratarakchʻutʻyun,1952-1971.,"Armenian language--Grammar.; Armenian language--Grammar, Comparative.; Armenian language--Parts of speech.; Armenian language--Grammar; Armenian language--Grammar, Comparative; Armenia (region); Arménien (Langue)--Grammaire.; Arménien (Langue)--Grammaire comparée.; Arménien (Langue)--Parties du discours."
31154069037677,9998787742607876,PK8371 .A3 1952,Liakatar kʻerakanutʻyun hayotsʻ lezvi : hamematutʻyamb 562 lezuneri /,2026-03-16,"Achaṛean, Hrachʻeay, 1876-1953.",Haykakan SSṚ GA hratarakchʻutʻyun,1952-1971.,"Armenian language--Grammar.; Armenian language--Grammar, Comparative.; Armenian language--Parts of speech.; Armenian language--Grammar; Armenian language--Grammar, Comparative; Armenia (region); Arménien (Langue)--Grammaire.; Arménien (Langue)--Grammaire comparée.; Arménien (Langue)--Parties du discours."
31154069037685,9998787742607876,PK8371 .A3 1952,Liakatar kʻerakanutʻyun hayotsʻ lezvi : hamematutʻyamb 562 lezuneri /,2026-03-16,"Achaṛean, Hrachʻeay, 1876-1953.",Haykakan SSṚ GA hratarakchʻutʻyun,1952-1971.,"Armenian language--Grammar.; Armenian language--Grammar, Comparative.; Armenian language--Parts of speech.; Armenian language--Grammar; Armenian language--Grammar, Comparative; Armenia (region); Arménien (Langue)--Grammaire.; Arménien (Langue)--Grammaire comparée.; Arménien (Langue)--Parties du discours."
31154069078671,9998788055907876,DS797.77.S258 N56 2023,Ning shi Sanxingdui : Sichuan kao gu xin fa xian = Gazing at Sanxingdui : new archaeological discoveries in Sichuan /,2026-03-11,,Shanghai shu hua chu ban she,2023.,Archaeology.; Archaeology--China--Sichuan Sheng.; Sanxingdui Site (China)--Exhibitions.; Jinsha Site (China)--Exhibitions.; Sichuan Sheng (China)--Antiquities--Exhibitions.; archaeology.; exhibition catalogs.; Exhibition catalogs.; Catalogues d'exposition.; Guanghan Sanxingdui.; Jinsha.; Archéologie.; Archéologie--Chine--Sichuan.; Sanxingdui (Chine : Site archéologique)--Expositions.
31154069078689,9998788055207876,RS180.C5 Y895 2025,Qian han zhao zhang : Dunhuang Tulufan chu tu ben cao xie ben yan jiu /,2026-03-11,"Yu, Yeli, author.",Shanghai ke xue ji shu chu ban she,2025.,"Dunhuang manuscripts.; Medicinal plants--China.; Materia medica, Vegetable--China--History.; Medicine, Chinese--China--History.; Pharmacology--China.; Mogao Caves.; Turfan Depression.; Plantes médicinales--Chine.; Phytothérapie--Chine--Histoire.; Médecine chinoise--Chine--Histoire.; Pharmacologie--Chine."
31154069078697,9998788056907876,PL3031.D86 Z474 2024,Dunhuang Meng shu jiao shi yu yan jiu.,2026-03-10,"Zheng, Acai, author.",Wen wu chu ban she,2024.,Dunhuang manuscripts.; Chinese language--Readers--Early works to 1800.; Mogao Caves.
31154069078747,990079219630107904,DS793.N6 S5343,Si chou zhi lu kao gu /,2026-03-02,,She hui ke xue wen xian chu ban she; Ke xue chu ban she,2018-,"Silk Road--Antiquities--Periodicals.; China, Northwest--Antiquities--Periodicals.; Silk Road--History--Periodicals.; China, Northwest--History--Periodicals.; Periodical; Antiquities; Asia--Silk Road; Northwest China; periodicals.; History; Periodicals; Periodicals.; Périodiques.; Silk Road.; Northwest China.; Route de la soie--Histoire--Périodiques.; Chine (Nord-Ouest)--Histoire--Périodiques."
31154069078754,9998786958207876,DS99.E25 P56 1993,Le perle del palazzo reale G /,2026-03-05,"Pinnock, Frances.",Missione archeologica italiana in Siria,1993.,"Ebla (Extinct city); Excavations (Archaeology)--Syria.; Beads--Syria--Ebla (Extinct city)--Catalogs.; Jewelry, Ancient--Syria--Ebla (Extinct city); Beads; Excavations (Archaeology); Jewelry, Ancient; Syria; Syria--Ebla (Extinct city); catalogs (documents); Catalogs; Catalogs.; Perle; Ebla; Palace G at Ebla.; Ebla.; Catalogues.; Ebla (Ville ancienne); Bijoux antiques--Syrie--Ebla (Ville ancienne)"
31154069078762,9998786957507876,HQ1137.T9 D38 2013,"Anadolu'da kadın : on bin yıldır eş, anne, tüccar, kraliçe /",2026-03-05,"Darga, A. Muhibbe, author.",Yapı Kredi Yayınları,2013.,Women--Turkey--History.; Women--History--To 500.; Hittites; Women; Turkey; To 500; History; Turkey.; Femmes--Histoire--Jusqu'à 500.; Hittites.
31154069078770,9998786957307876,HM753 .I3468 2025,Identity negotiation and social competition through a materiality lens /,2026-03-05,,Charles University Faculty of Arts,2025,Group identity--History--To 1500--Congresses.; Material culture--Social aspects--History--To 1500--Congresses.; Excavations (Archaeology)--Congresses.; Eurasia.; Fouilles (Archéologie)--Congrès.
31154069078788,9998786957107876,DS75 .C97 2025,Die Aneignung und Umnutzung von Herrschaftsräumen ; am Beispiel der Squattersiedlung der südwestasiatischen Eisenzeit /,2026-03-05,"Cyrus, Georg, author.",Archaeopress Publishing Ltd,[2025],"Architecture, Ancient--Middle East.; Squatter settlements--Middle East--History--To 1500.; Middle East--Civilization--To 622.; Middle East--Antiquities.; Architecture, Ancient; Civilization, Ancient; Middle East; Middle East.; Civilisation ancienne.; Moyen-Orient--Civilisation--Jusqu'à 622.; Moyen-Orient--Antiquités."
31154069078796,9998787460007876,DS166.5 .A476 1950,Patmakan Hayastani sahmannerě /,2026-03-06,"Alpōyachean, Arshak, 1879-1962, author.",The New-Star Press; tp Nor-Astgh,1950.,Armenia--Historical geography.; Armenia--History.; Armenia--Boundaries.; Armenia (region); Arménie--Histoire.
31154069078812,990017935600107904,DS67 .A55,Akkadica.,2026-03-12,,Fondation assyriologique Georges Dossin,1977,Assyriology; Periodicals; Periodicals.; Assyriologie.; Assyriology--Periodicals.; Akkadians.; Assyriologie--Périodiques.
31154069078820,990017935600107904,DS67 .A55,Akkadica.,2026-03-12,,Fondation assyriologique Georges Dossin,1977,Assyriology; Periodicals; Periodicals.; Assyriologie.; Assyriology--Periodicals.; Akkadians.; Assyriologie--Périodiques.
31154069078838,990021661500107904,DK30 .A1733,Rossiĭskai͡a arkheologii͡a.,2026-03-12,,"Izd-vo ""Nauka""",1992-,Russia (Federation)--Antiquities--Periodicals.; Archaeology--Periodicals.; Antiquities; Archaeology; Russia (Federation); Periodicals; Periodicals.; 15.30 archaeology: general.; Archeologie.; Russia.; Archéologie--Périodiques.; Russie--Antiquités--Périodiques.
31154069078846,9998787750407876,CN1230.A75 G434 1948,Hovhannavankʻě ev nra ardzanagrutʻyunnerě /,2026-03-12,"Ghafadaryan, K. G. 1907-1976, author. (Karapet Grigori),",Haykakan SSṚ Gitutʻyunneri Akademiayi Hratarakchʻutʻyun,1948.,"Hovhannavankʻ (Ōhanavan, Armenia)--Buildings, structures, etc.; Church architecture--Armenia.; Inscriptions, Armenian.; Monasteries--Armenia.; Church architecture; Inscriptions, Armenian; Monasteries; Armenia; Hovhannavank.; Architecture chrétienne--Arménie."
31154069078853,9998787746707876,BD495 .A34 2020,Alphanumeric cosmology from Greek into Arabic : the idea of stoicheia through the Medieval Mediterranean /,2026-03-12,"Acevedo, Juan, 1971- author.",Mohr Siebeck,[2020],"Stoicheion (The Greek word)--History.; Cosmology, Ancient.; Cosmology, Medieval.; Philosophy, Ancient; Stoicheion (The Greek word); Philosophy, Ancient.; Internum Mare.; Philosophie ancienne.; Cosmologie antique.; Cosmologie médiévale."
31154069078861,9998787746407876,PK8531 .M38 2003,Matenagirkʻ Hayotsʻ /,2026-03-12,,Metsi Tann Kilikioy Katʻoghikosutʻiwn,2003-,"Armenian Church--History--Sources.; Armenian Church--Doctrines.; Armenia--History--Sources.; Armenian language, Classical.; Armenian Church; Armenian language, Classical; Theology, Doctrinal; Armenia; History; Sources; Armenia (region); Arménie--Histoire--Sources.; Arménien classique (Langue)"
31154069078879,9998789668907876,DS175 .H39,Hay zhoghovrdi patmutʻyun /,2026-03-20,,Haykakan SSH Gitutʻyunneri Akademiayi Hratarakchʻutʻyun,1970-1984.,Armenia--History.; Armenia (Republic)--History.; Armenia.; Arménie--Histoire.; Arménie--Histoire--1991-
31154069078887,9998787947907876,Z6605.A7 J45,"Mayr tsʻutsʻak dzeṛagratsʻ Srbotsʻ Hakobeantsʻ,",2026-03-13,Srbotsʻ Hakobeantsʻ (Monastery : Jerusalem). Dzeṛagratsʻ Matenadaran.,Tp Srbotsʻ Hakobeantsʻ,1966-1991,"Srbotsʻ Hakobeantsʻ (Monastery : Jerusalem).--Dzeṛagratsʻ Matenadaran--Catalogs.; Manuscripts, Armenian--Jerusalem--Catalogs.; Srbotsʻ Hakobeantsʻ (Monastery : Jerusalem).--Dzeṛagratsʻ Matenadaran; Manuscripts, Armenian; Middle East--Jerusalem; Catalogs; Cathedral of St. James, Jerusalem.; Manuscrits arméniens--Jérusalem--Catalogues."
31154069078895,9998787947907876,Z6605.A7 J45,"Mayr tsʻutsʻak dzeṛagratsʻ Srbotsʻ Hakobeantsʻ,",2026-03-13,Srbotsʻ Hakobeantsʻ (Monastery : Jerusalem). Dzeṛagratsʻ Matenadaran.,Tp Srbotsʻ Hakobeantsʻ,1966-1991,"Srbotsʻ Hakobeantsʻ (Monastery : Jerusalem).--Dzeṛagratsʻ Matenadaran--Catalogs.; Manuscripts, Armenian--Jerusalem--Catalogs.; Srbotsʻ Hakobeantsʻ (Monastery : Jerusalem).--Dzeṛagratsʻ Matenadaran; Manuscripts, Armenian; Middle East--Jerusalem; Catalogs; Cathedral of St. James, Jerusalem.; Manuscrits arméniens--Jérusalem--Catalogues."
31154069078903,9998787947907876,Z6605.A7 J45,"Mayr tsʻutsʻak dzeṛagratsʻ Srbotsʻ Hakobeantsʻ,",2026-03-13,Srbotsʻ Hakobeantsʻ (Monastery : Jerusalem). Dzeṛagratsʻ Matenadaran.,Tp Srbotsʻ Hakobeantsʻ,1966-1991,"Srbotsʻ Hakobeantsʻ (Monastery : Jerusalem).--Dzeṛagratsʻ Matenadaran--Catalogs.; Manuscripts, Armenian--Jerusalem--Catalogs.; Srbotsʻ Hakobeantsʻ (Monastery : Jerusalem).--Dzeṛagratsʻ Matenadaran; Manuscripts, Armenian; Middle East--Jerusalem; Catalogs; Cathedral of St. James, Jerusalem.; Manuscrits arméniens--Jérusalem--Catalogues."
31154069078911,9998787947907876,Z6605.A7 J45,"Mayr tsʻutsʻak dzeṛagratsʻ Srbotsʻ Hakobeantsʻ,",2026-03-13,Srbotsʻ Hakobeantsʻ (Monastery : Jerusalem). Dzeṛagratsʻ Matenadaran.,Tp Srbotsʻ Hakobeantsʻ,1966-1991,"Srbotsʻ Hakobeantsʻ (Monastery : Jerusalem).--Dzeṛagratsʻ Matenadaran--Catalogs.; Manuscripts, Armenian--Jerusalem--Catalogs.; Srbotsʻ Hakobeantsʻ (Monastery : Jerusalem).--Dzeṛagratsʻ Matenadaran; Manuscripts, Armenian; Middle East--Jerusalem; Catalogs; Cathedral of St. James, Jerusalem.; Manuscrits arméniens--Jérusalem--Catalogues."
31154069078929,9998787947907876,Z6605.A7 J45,"Mayr tsʻutsʻak dzeṛagratsʻ Srbotsʻ Hakobeantsʻ,",2026-03-13,Srbotsʻ Hakobeantsʻ (Monastery : Jerusalem). Dzeṛagratsʻ Matenadaran.,Tp Srbotsʻ Hakobeantsʻ,1966-1991,"Srbotsʻ Hakobeantsʻ (Monastery : Jerusalem).--Dzeṛagratsʻ Matenadaran--Catalogs.; Manuscripts, Armenian--Jerusalem--Catalogs.; Srbotsʻ Hakobeantsʻ (Monastery : Jerusalem).--Dzeṛagratsʻ Matenadaran; Manuscripts, Armenian; Middle East--Jerusalem; Catalogs; Cathedral of St. James, Jerusalem.; Manuscrits arméniens--Jérusalem--Catalogues."
31154069078937,9998787947907876,Z6605.A7 J45,"Mayr tsʻutsʻak dzeṛagratsʻ Srbotsʻ Hakobeantsʻ,",2026-03-13,Srbotsʻ Hakobeantsʻ (Monastery : Jerusalem). Dzeṛagratsʻ Matenadaran.,Tp Srbotsʻ Hakobeantsʻ,1966-1991,"Srbotsʻ Hakobeantsʻ (Monastery : Jerusalem).--Dzeṛagratsʻ Matenadaran--Catalogs.; Manuscripts, Armenian--Jerusalem--Catalogs.; Srbotsʻ Hakobeantsʻ (Monastery : Jerusalem).--Dzeṛagratsʻ Matenadaran; Manuscripts, Armenian; Middle East--Jerusalem; Catalogs; Cathedral of St. James, Jerusalem.; Manuscrits arméniens--Jérusalem--Catalogues."
31154069078945,9998787947907876,Z6605.A7 J45,"Mayr tsʻutsʻak dzeṛagratsʻ Srbotsʻ Hakobeantsʻ,",2026-03-13,Srbotsʻ Hakobeantsʻ (Monastery : Jerusalem). Dzeṛagratsʻ Matenadaran.,Tp Srbotsʻ Hakobeantsʻ,1966-1991,"Srbotsʻ Hakobeantsʻ (Monastery : Jerusalem).--Dzeṛagratsʻ Matenadaran--Catalogs.; Manuscripts, Armenian--Jerusalem--Catalogs.; Srbotsʻ Hakobeantsʻ (Monastery : Jerusalem).--Dzeṛagratsʻ Matenadaran; Manuscripts, Armenian; Middle East--Jerusalem; Catalogs; Cathedral of St. James, Jerusalem.; Manuscrits arméniens--Jérusalem--Catalogues."
31154069078952,9998787947907876,Z6605.A7 J45,"Mayr tsʻutsʻak dzeṛagratsʻ Srbotsʻ Hakobeantsʻ,",2026-03-13,Srbotsʻ Hakobeantsʻ (Monastery : Jerusalem). Dzeṛagratsʻ Matenadaran.,Tp Srbotsʻ Hakobeantsʻ,1966-1991,"Srbotsʻ Hakobeantsʻ (Monastery : Jerusalem).--Dzeṛagratsʻ Matenadaran--Catalogs.; Manuscripts, Armenian--Jerusalem--Catalogs.; Srbotsʻ Hakobeantsʻ (Monastery : Jerusalem).--Dzeṛagratsʻ Matenadaran; Manuscripts, Armenian; Middle East--Jerusalem; Catalogs; Cathedral of St. James, Jerusalem.; Manuscrits arméniens--Jérusalem--Catalogues."
31154069078960,9998787947907876,Z6605.A7 J45,"Mayr tsʻutsʻak dzeṛagratsʻ Srbotsʻ Hakobeantsʻ,",2026-03-13,Srbotsʻ Hakobeantsʻ (Monastery : Jerusalem). Dzeṛagratsʻ Matenadaran.,Tp Srbotsʻ Hakobeantsʻ,1966-1991,"Srbotsʻ Hakobeantsʻ (Monastery : Jerusalem).--Dzeṛagratsʻ Matenadaran--Catalogs.; Manuscripts, Armenian--Jerusalem--Catalogs.; Srbotsʻ Hakobeantsʻ (Monastery : Jerusalem).--Dzeṛagratsʻ Matenadaran; Manuscripts, Armenian; Middle East--Jerusalem; Catalogs; Cathedral of St. James, Jerusalem.; Manuscrits arméniens--Jérusalem--Catalogues."
31154069078978,9998787947907876,Z6605.A7 J45,"Mayr tsʻutsʻak dzeṛagratsʻ Srbotsʻ Hakobeantsʻ,",2026-03-13,Srbotsʻ Hakobeantsʻ (Monastery : Jerusalem). Dzeṛagratsʻ Matenadaran.,Tp Srbotsʻ Hakobeantsʻ,1966-1991,"Srbotsʻ Hakobeantsʻ (Monastery : Jerusalem).--Dzeṛagratsʻ Matenadaran--Catalogs.; Manuscripts, Armenian--Jerusalem--Catalogs.; Srbotsʻ Hakobeantsʻ (Monastery : Jerusalem).--Dzeṛagratsʻ Matenadaran; Manuscripts, Armenian; Middle East--Jerusalem; Catalogs; Cathedral of St. James, Jerusalem.; Manuscrits arméniens--Jérusalem--Catalogues."
