id,Material Type,Process Type,call_number,Library Name,Location Name,mms_id,title,ISBN,ISSN,Author,Publisher,Publication Place,Publication Date,Subjects,651$$0,651$$1,Num of Loans Including Pre-Migration (In House),Description,Internal Note 1,Internal Note 2,Internal Note 3,date_acquired,Item Modification Date
31154068975612,Book,,G93 .I74 v.310-311,NYU Inst Study Ancient World,Small Collection,9998670430007876,Aš-Šarīf al-Idrīsī (d. c. 560/1165) : texts and studies /,3829812809; 9783829812801; 3829812787; 9783829812788; 3829812795; 9783829812795,,,Institute for the History of Arabic-Islamic Science at the Johann Wolfgang Goethe University,Frankfurt am Main :,2009-,"Idrīsī,--approximately 1100-1166.; Geography, Arab.; Geography, Medieval.; Idrīsī,--approximately 1100-1166; Geography, Arab; Geography, Medieval; Abbasid Caliphate.; Géographie arabe.; Géographie médiévale.",http://vocab.getty.edu/tgn/6000008,,0,v.310:2009:(vol.5),,,,2024-06-26,2024-06-26
31154068975620,Book,,G93 .I74 v.310-311,NYU Inst Study Ancient World,Small Collection,9998670430007876,Aš-Šarīf al-Idrīsī (d. c. 560/1165) : texts and studies /,3829812809; 9783829812801; 3829812787; 9783829812788; 3829812795; 9783829812795,,,Institute for the History of Arabic-Islamic Science at the Johann Wolfgang Goethe University,Frankfurt am Main :,2009-,"Idrīsī,--approximately 1100-1166.; Geography, Arab.; Geography, Medieval.; Idrīsī,--approximately 1100-1166; Geography, Arab; Geography, Medieval; Abbasid Caliphate.; Géographie arabe.; Géographie médiévale.",http://vocab.getty.edu/tgn/6000008,,0,v.311:2009:(vol.6),,,,2024-06-26,2024-06-26
31154068975638,Book,,G93 .I74 v.312-314,NYU Inst Study Ancient World,Small Collection,9998670429907876,Studies on Islamic history and geography /,3829812841; 9783829812849; 3829812817; 9783829812818; 3829812825; 9783829812825; 3829812833; 9783829812832,,"Minorsky, Vladimir, 1877-1966, author.",Institute for the History of Arabic-Islamic Science at the Johann Wolfgang Goethe University,Frankfurt am Main :,2009.,"Islamic countries--Geography.; Geography, Arab.; Islamic civilization.; Geography; Geography, Arab; Islamic civilization; Islamic countries; Iran.; Muslim world.; Pays musulmans--Géographie.; Géographie arabe.",http://vocab.getty.edu/tgn/7000231;,https://www.wikidata.org/entity/Q779924;,0,v.312:2009:(vol.1),,,,2024-06-26,2024-06-26
31154068975646,Book,,G93 .I74 v.312-314,NYU Inst Study Ancient World,Small Collection,9998670429907876,Studies on Islamic history and geography /,3829812841; 9783829812849; 3829812817; 9783829812818; 3829812825; 9783829812825; 3829812833; 9783829812832,,"Minorsky, Vladimir, 1877-1966, author.",Institute for the History of Arabic-Islamic Science at the Johann Wolfgang Goethe University,Frankfurt am Main :,2009.,"Islamic countries--Geography.; Geography, Arab.; Islamic civilization.; Geography; Geography, Arab; Islamic civilization; Islamic countries; Iran.; Muslim world.; Pays musulmans--Géographie.; Géographie arabe.",http://vocab.getty.edu/tgn/7000231;,https://www.wikidata.org/entity/Q779924;,0,v.313:2009:(vol.2),,,,2024-06-26,2024-06-26
31154068975653,Book,,G93 .I74 v.312-314,NYU Inst Study Ancient World,Small Collection,9998670429907876,Studies on Islamic history and geography /,3829812841; 9783829812849; 3829812817; 9783829812818; 3829812825; 9783829812825; 3829812833; 9783829812832,,"Minorsky, Vladimir, 1877-1966, author.",Institute for the History of Arabic-Islamic Science at the Johann Wolfgang Goethe University,Frankfurt am Main :,2009.,"Islamic countries--Geography.; Geography, Arab.; Islamic civilization.; Geography; Geography, Arab; Islamic civilization; Islamic countries; Iran.; Muslim world.; Pays musulmans--Géographie.; Géographie arabe.",http://vocab.getty.edu/tgn/7000231;,https://www.wikidata.org/entity/Q779924;,0,v.314:2009:(vol.3),,,,2024-06-26,2024-06-26
31154068975661,Book,,G93 .I74 v.315-318,NYU Inst Study Ancient World,Small Collection,9998670429807876,Studies on Islamic geography /,3829812892; 9783829812894; 382981285X; 9783829812856; 3829812868; 9783829812863; 3829812876; 9783829812870; 3829812884; 9783829812887,,"Hammer-Purgstall, Joseph, Freiherr von, 1774-1856, author.",Institute for the History of Arabic-Islamic Science at the Johann Wolfgang Goethe University,Frankfurt am Main :,2009.,"Islamic countries--Geography.; Islamic countries--Description and travel.; Geography, Arab.; Geography; Geography, Arab; Travel; Islamic countries; Muslim world.; Pays musulmans--Géographie.; Pays musulmans--Descriptions et voyages.; Géographie arabe.",,https://www.wikidata.org/entity/Q779924;,0,v.315:2009:(vol.1),,,,2024-06-26,2024-06-26
31154068975679,Book,,G93 .I74 v.315-318,NYU Inst Study Ancient World,Small Collection,9998670429807876,Studies on Islamic geography /,3829812892; 9783829812894; 382981285X; 9783829812856; 3829812868; 9783829812863; 3829812876; 9783829812870; 3829812884; 9783829812887,,"Hammer-Purgstall, Joseph, Freiherr von, 1774-1856, author.",Institute for the History of Arabic-Islamic Science at the Johann Wolfgang Goethe University,Frankfurt am Main :,2009.,"Islamic countries--Geography.; Islamic countries--Description and travel.; Geography, Arab.; Geography; Geography, Arab; Travel; Islamic countries; Muslim world.; Pays musulmans--Géographie.; Pays musulmans--Descriptions et voyages.; Géographie arabe.",,https://www.wikidata.org/entity/Q779924;,0,v.316:2009:(vol.2),,,,2024-06-26,2024-06-26
31154068975687,Book,,G93 .I74 v.315-318,NYU Inst Study Ancient World,Small Collection,9998670429807876,Studies on Islamic geography /,3829812892; 9783829812894; 382981285X; 9783829812856; 3829812868; 9783829812863; 3829812876; 9783829812870; 3829812884; 9783829812887,,"Hammer-Purgstall, Joseph, Freiherr von, 1774-1856, author.",Institute for the History of Arabic-Islamic Science at the Johann Wolfgang Goethe University,Frankfurt am Main :,2009.,"Islamic countries--Geography.; Islamic countries--Description and travel.; Geography, Arab.; Geography; Geography, Arab; Travel; Islamic countries; Muslim world.; Pays musulmans--Géographie.; Pays musulmans--Descriptions et voyages.; Géographie arabe.",,https://www.wikidata.org/entity/Q779924;,0,v.317:2009:(vol.3),,,,2024-06-26,2024-06-26
31154068975695,Book,,G93 .I74 v.315-318,NYU Inst Study Ancient World,Small Collection,9998670429807876,Studies on Islamic geography /,3829812892; 9783829812894; 382981285X; 9783829812856; 3829812868; 9783829812863; 3829812876; 9783829812870; 3829812884; 9783829812887,,"Hammer-Purgstall, Joseph, Freiherr von, 1774-1856, author.",Institute for the History of Arabic-Islamic Science at the Johann Wolfgang Goethe University,Frankfurt am Main :,2009.,"Islamic countries--Geography.; Islamic countries--Description and travel.; Geography, Arab.; Geography; Geography, Arab; Travel; Islamic countries; Muslim world.; Pays musulmans--Géographie.; Pays musulmans--Descriptions et voyages.; Géographie arabe.",,https://www.wikidata.org/entity/Q779924;,0,v.318:2009:(vol.4),,,,2024-06-26,2024-06-26
31154068975851,Book,,Q127.I74 I74 v.114 2009,NYU Inst Study Ancient World,Small Collection,9998670428907876,Az-Zīj al-Jāmiʻ. an Arabic astronomical handbook,3829841248; 9783829841245,,"Kūshyār ibn Labbān, approximately 971-approximately 1029.",Institute for the History of Arabic-Islamic Science Johann Wolfgang Goethe University,Frankfurt :,2009,Astronomy--Early works to 1800.; Astronomy; Early works; Abbasid Caliphate.; Astronomie--Ouvrages avant 1800.,http://vocab.getty.edu/tgn/6000008,,0,,,,,2024-06-27,2025-12-09
31154068985348,Book,,CD6172.2.C434 J55 2021,NYU ISAW Offsite,Offsite Collection,9998668330207876,Jilin da xue kao gu yu yi shu bo wu guan guan cang wen wu cong shu.,7573200943; 9787573200945,,,Shanghai gu ji chu ban she,Shanghai :,2021.,Jilin da xue kao gu yu yi shu bo wu guan--Catalogs; Seals (Numismatics)--China--Changchun Shi--Catalogs.; Seals (Numismatics); China--Changchun Shi; Catalogs; Jilin.,http://vocab.getty.edu/tgn/7002372,https://id.oclc.org/worldcat/entity/E39QbtfRFh3YpkFDf43BpMcHbM;,0,,,,,2024-06-17,2025-02-11
