id,Material Type,Process Type,call_number,Library Name,Location Name,mms_id,title,ISBN,ISSN,Author,Publisher,Publication Place,Publication Date,Subjects,651$$0,651$$1,Num of Loans Including Pre-Migration (In House),Description,Internal Note 1,Internal Note 2,Internal Note 3,date_acquired,Item Modification Date
31154069005385,Issue,,CC79.E85 B56,NYU Inst Study Ancient World,Library 6,990040390660107876,Bian jiang kao gu yan jiu = Research of China's frontier archaeology /,,,,Ke xue chu ban she,Beijing :,2002-,China--Antiquities--Periodicals.; China--Boundaries--Periodicals.; Excavations (Archaeology)--China--Periodicals.; Antiquities; Boundaries; Excavations (Archaeology); China; Periodicals; Periodicals.; Imperial China.; China.; Ancient China.,http://vocab.getty.edu/tgn/8697462; http://vocab.getty.edu/tgn/1000111; http://vocab.getty.edu/tgn/8697463,https://id.oclc.org/worldcat/entity/E39PBJdCqh8h6hJY7PT6MQW4bd;,0,no.36(2024),,,,2025-09-29,2025-09-29
31154069005393,Issue,,DS715 .Z47,NYU Inst Study Ancient World,Library 6,990041599440107876,Zhongguo zhong yao kao gu fa xian = Major archaeological discoveries in China in ... /,,,,Wen wu chu ban she,Beijing :,2000-,Excavations (Archaeology)--China--Periodicals.; China--Antiquities--Periodicals.; Antiquities; Excavations (Archaeology); China; Periodicals; Periodicals.; Imperial China.; China.; Ancient China.,http://vocab.getty.edu/tgn/8697462; http://vocab.getty.edu/tgn/1000111; http://vocab.getty.edu/tgn/8697463,https://id.oclc.org/worldcat/entity/E39PBJdCqh8h6hJY7PT6MQW4bd;,0,2024,,,,2025-09-29,2025-09-29
31154069005401,Issue,In Process,GN799.R4 J68,NYU ISAW Offsite,Offsite Collection,990029654750107876,Journal of prehistoric religion.,,0283-8486,,Paul Åströms Förlag,Göteborg :,1987-,"Antiquities, Prehistoric--Periodicals.; Antiquities, Prehistoric; Religion, Prehistoric; Periodicals; Periodicals.; 11.98 other religions.; 15.32 prehistoric and protohistoric archaeology.; Godsdiensten.; Prehistorie.; Religion, Prehistoric--Periodicals.",,,0,v.28(2024),,,,2025-09-29,2025-10-02
31154069005419,Book,,DE59 .S846 v.194 2025,NYU Inst Study Ancient World,Small Collection,9998755523707876,From Corinth to Campania : studies on Greek vase-painting in honour of Ian McPhee /,9925793580; 9789925793587,,,Astrom Editions,"Nicosia, Cyprus :",2025.,"McPhee, Ian--Bibliography.; Vases, Greek--Themes, motives.; Vase-painting, Greek.; Greek drama (Comedy)--Illustrations.; Greek drama (Satyr play)--Illustrations.; Greek drama (Tragedy)--Illustrations.; Children in art.; Male nude in art.; Man-woman relationships in art.; Prisoners in art.; Goddesses in art.; Festschriften.; Greece (ancient); Vases grecs--Thèmes, motifs.; Peinture de vases grecque.; Comédie grecque--Illustrations.; Drame satyrique--Illustrations.; Tragédie grecque--Illustrations.; Enfants dans l'art.; Nu masculin.; Relations entre hommes et femmes dans l'art.; Prisonniers dans l'art.; Déesses dans l'art.",http://vocab.getty.edu/tgn/7594735,,2,,,,,2025-09-29,2025-09-29
31154069005427,Book,,DE59 .S845 v.155 2023,NYU Inst Study Ancient World,Oversize Collection,9998755523607876,Prehistoric lifeways in Cyprus from the early Holocene to the middle Bronze Age /,9925793548; 9789925793549,,,Astrom Editions,Nicosia :,2023.,Bronze age--Cyprus.; Cyprus--Antiquities.; Cyprus (island); Âge du bronze--Chypre.; Chypre--Antiquités.,https://pleiades.stoa.org/places/707498;,,0,,,,,2025-09-29,2025-09-29
31154069005435,Book,,DE59 .S845 v.154 2023,NYU Inst Study Ancient World,Oversize Collection,9998755523507876,The decline of Bronze Age civilisations in the Mediterranean : Cyprus and beyond /,992579353X; 9789925793532,,,Astrom Editions,Nicosia :,2023.,Bronze age--Mediterranean Region.; Bronze age--Cyprus.; Mediterranean Region--Antiquities.; Cyprus--Antiquities.; Cyprus (island); Internum Mare.; Âge du bronze--Chypre.; Chypre--Antiquités.,https://pleiades.stoa.org/places/707498; https://pleiades.stoa.org/places/1043;,,0,,,,,2025-09-29,2025-09-29
31154069005443,Book,,DE59 .S845 v.157 2024,NYU Inst Study Ancient World,Oversize Collection,9998755523307876,"Lapithos Sotira, Cyprus : early and middle bronze age tombs excavated in 1968/69 /",9789925793563; 9925793564,,"Webb, Jennifer M., author.",Astrom Editions,Nicosia :,2024.,Tombs--Cyprus--Lapēthos--Catalogs.; Excavations (Archaeology)--Cyprus--Lapēthos--Catalogs.; Grave goods--Cyprus--Lapēthos--Catalogs.; Lapēthos (Cyprus)--Antiquities--Catalogs.; Bronze age--Cyprus--Lapēthos.; catalogs (documents); Catalogs.; Sotira.; Catalogues.; Tombeaux--Chypre--Lapithos--Catalogues.; Fouilles (Archéologie)--Chypre--Lapithos--Catalogues.; Mobilier funéraire--Chypre--Lapithos--Catalogues.,https://pleiades.stoa.org/places/943070900,,0,,,,,2025-09-29,2025-09-29
31154069005450,Book,,DE59 .S845 v.158 2025,NYU Inst Study Ancient World,Oversize Collection,9998755523207876,The sanctuary of Ayia Irini reconsidered : a quest for gods and territories /,9925793572; 9789925793570,,"Bourogiannis, Giorgos, author.",Astrom Editions,Nicosia :,2025.,"Ayia Irini (Cyprus)--Antiquities.; Ayia Irini (Cyprus)--Religion.; Excavations (Archaeology)--Cyprus--Ayia Irini.; Figurines, Ancient--Cyprus--Ayia Irini.; Tombs--Cyprus--Ayia Irini.; Melabron?; Fouilles (Archéologie)--Chypre--Agía Eiríni.; Tombeaux--Chypre--Agía Eiríni.; Figurines antiques--Chypre--Agía Eiríni.",https://pleiades.stoa.org/places/707579,,0,,,,,2025-09-29,2025-09-29
31154069005468,Book,,JC89 .W66 2022,NYU Inst Study Ancient World,Small Collection,990083647880107876,Rome : an empire's story /,0190687452; 9780190687458; 0192895176; 9780192895172; 9780190687472; 0190687479,,"Woolf, Greg.",Oxford University Press,New York ;,[2022],"Rome--Politics and government--30 B.C.-476 A.D.; Imperialism--History--To 1500.; Rome--History--Empire, 30 B.C.-476 A.D.; Politics and government; Rome (Empire); 30 B.C.-476 A.D.; History; Roman Empire.; Rome--Politique et gouvernement--30 av. J.-C.-476.; Rome--Histoire--30 av. J.-C.-476 (Empire)",http://vocab.getty.edu/tgn/7030347;,,0,,,,,2025-09-29,2025-09-29
31154069005476,Book,,DE59 .S846 v.195 2025,NYU Inst Study Ancient World,Small Collection,9998755522907876,Prehistoric bronze age Cypriot flasks : a study of regionalism and individual variation /,9925823609; 9789925823604,,"Carigiet, Cathy, author.",Astrom Editions,"Nicosia, Cyprus :",2025.,"Pottery, Prehistoric--Cyprus.; Bottles--Cyprus.; Bronze age--Cyprus.; Decoration and ornament--Cyprus.; Antiquities, Prehistoric--Cyprus.; Cyprus--Antiquities--Catalogs.; Antiquities; Antiquities, Prehistoric; Bottles; Bronze age; Decoration and ornament; Pottery, Prehistoric; Cyprus; Catalogs; Cyprus (island); Âge du bronze--Chypre--Catalogues.; Chypre--Antiquités--Catalogues.; Âge du bronze--Chypre.; Décoration et ornement--Chypre.; Antiquités préhistoriques--Chypre.",https://pleiades.stoa.org/places/707498;,https://id.oclc.org/worldcat/entity/E39QbtfRphw4TgXv6FQ8hcYXqp;,0,,,,,2025-09-29,2025-09-29
